PubDate,PubTime,Currency,Event,Actual,Forecast,Previous,CurrEvent
2024/05/01,18:30,USD,FOMC Press Conference  ,,,,USD-FOMC Press Conference  
2024/05/02,12:30,USD,Initial Jobless Claims,208000.0,212000.0,208000.0,USD-Initial Jobless Claims
2024/05/03,12:30,USD,Average Hourly Earnings (MoM) ,0.002,0.003,0.003,USD-Average Hourly Earnings (MoM) 
2024/05/03,12:30,USD,Nonfarm Payrolls ,175000.0,238000.0,315000.0,USD-Nonfarm Payrolls 
2024/05/03,12:30,USD,Unemployment Rate ,0.039,0.038,0.038,USD-Unemployment Rate 
2024/05/03,13:45,USD,S&P Global Services PMI ,51.3,50.9,51.7,USD-S&P Global Services PMI 
2024/05/03,14:00,USD,ISM Non-Manufacturing PMI ,49.4,52.0,51.4,USD-ISM Non-Manufacturing PMI 
2024/05/03,14:00,USD,ISM Non-Manufacturing Prices ,59.2,55.0,53.4,USD-ISM Non-Manufacturing Prices 
2024/05/08,14:30,USD,Crude Oil Inventories,-1362000.0,-1430000.0,7265000.0,USD-Crude Oil Inventories
2024/05/08,17:00,USD,10-Year Note Auction,0.045,,0.046,USD-10-Year Note Auction
2024/05/09,12:30,USD,Initial Jobless Claims,231000.0,212000.0,209000.0,USD-Initial Jobless Claims
2024/05/09,17:00,USD,30-Year Bond Auction,0.046,,0.047,USD-30-Year Bond Auction
2024/05/14,6:00,EUR,German CPI (MoM) ,0.005,0.005,0.004,EUR-German CPI (MoM) 
2024/05/14,12:30,USD,PPI (MoM) ,0.005,0.003,-0.001,USD-PPI (MoM) 
2024/05/14,14:00,USD,Fed Chair Powell Speaks  ,,,,USD-Fed Chair Powell Speaks  
2024/05/15,12:30,USD,Core CPI (MoM) ,0.003,0.003,0.004,USD-Core CPI (MoM) 
2024/05/15,12:30,USD,Core Retail Sales (MoM) ,0.002,0.002,0.009,USD-Core Retail Sales (MoM) 
2024/05/15,12:30,USD,CPI (MoM) ,0.003,0.004,0.004,USD-CPI (MoM) 
2024/05/15,12:30,USD,CPI (YoY) ,0.034,0.034,0.035,USD-CPI (YoY) 
2024/05/15,12:30,USD,Retail Sales (MoM) ,0.0,0.004,0.006,USD-Retail Sales (MoM) 
2024/05/15,14:30,USD,Crude Oil Inventories,-2508000.0,-400000.0,-1362000.0,USD-Crude Oil Inventories
2024/05/16,12:30,USD,Initial Jobless Claims,222000.0,219000.0,232000.0,USD-Initial Jobless Claims
2024/05/16,12:30,USD,Philadelphia Fed Manufacturing Index ,4.5,7.7,15.5,USD-Philadelphia Fed Manufacturing Index 
2024/05/17,9:00,EUR,CPI (YoY) ,0.024,0.024,0.024,EUR-CPI (YoY) 
2024/05/19,19:30,USD,Fed Chair Powell Speaks  ,,,,USD-Fed Chair Powell Speaks  
2024/05/22,14:00,USD,Existing Home Sales ,4140000.0,4210000.0,4220000.0,USD-Existing Home Sales 
2024/05/22,14:30,USD,Crude Oil Inventories,1825000.0,-2400000.0,-2508000.0,USD-Crude Oil Inventories
2024/05/22,18:00,USD,FOMC Meeting Minutes  ,,,,USD-FOMC Meeting Minutes  
2024/05/23,12:30,USD,Initial Jobless Claims,215000.0,220000.0,223000.0,USD-Initial Jobless Claims
2024/05/23,13:45,USD,S&P Global US Manufacturing PMI   ,50.9,50.0,50.0,USD-S&P Global US Manufacturing PMI   
2024/05/23,13:45,USD,S&P Global Services PMI   ,54.8,51.2,51.3,USD-S&P Global Services PMI   
2024/05/23,14:00,USD,New Home Sales ,634000.0,677000.0,665000.0,USD-New Home Sales 
2024/05/24,6:00,EUR,German GDP (QoQ) ,0.002,0.002,-0.003,EUR-German GDP (QoQ) 
2024/05/24,12:30,USD,Durable Goods Orders (MoM) ,0.007,-0.009,0.008,USD-Durable Goods Orders (MoM) 
2024/05/28,14:00,USD,CB Consumer Confidence ,102.0,96.0,97.5,USD-CB Consumer Confidence 
2024/05/29,12:00,EUR,German CPI (MoM)   ,0.001,0.002,0.005,EUR-German CPI (MoM)   
2024/05/30,12:30,USD,GDP (QoQ)   ,0.013,0.016,0.034,USD-GDP (QoQ)   
2024/05/30,12:30,USD,Initial Jobless Claims,219000.0,218000.0,216000.0,USD-Initial Jobless Claims
2024/05/30,15:00,USD,Crude Oil Inventories,-4156000.0,-1600000.0,1825000.0,USD-Crude Oil Inventories
2024/05/31,9:00,EUR,CPI (YoY)   ,0.026,0.025,0.024,EUR-CPI (YoY)   
2024/05/31,12:30,USD,Core PCE Price Index (MoM) ,0.002,0.003,0.003,USD-Core PCE Price Index (MoM) 
2024/05/31,12:30,USD,Core PCE Price Index (YoY) ,0.028,0.028,0.028,USD-Core PCE Price Index (YoY) 
2024/05/31,13:45,USD,Chicago PMI ,35.4,41.1,37.9,USD-Chicago PMI 
2024/06/03,13:45,USD,S&P Global US Manufacturing PMI ,51.3,50.9,50.0,USD-S&P Global US Manufacturing PMI 
2024/06/03,14:00,USD,ISM Manufacturing PMI ,48.7,49.8,49.2,USD-ISM Manufacturing PMI 
2024/06/03,14:00,USD,ISM Manufacturing Prices ,57.0,60.0,60.9,USD-ISM Manufacturing Prices 
2024/06/04,14:00,USD,JOLTs Job Openings ,8059000.0,8370000.0,8355000.0,USD-JOLTs Job Openings 
2024/06/05,12:15,USD,ADP Nonfarm Employment Change ,152000.0,173000.0,188000.0,USD-ADP Nonfarm Employment Change 
2024/06/05,13:45,USD,S&P Global Services PMI ,54.8,54.8,51.3,USD-S&P Global Services PMI 
2024/06/05,14:00,USD,ISM Non-Manufacturing PMI ,53.8,51.0,49.4,USD-ISM Non-Manufacturing PMI 
2024/06/05,14:00,USD,ISM Non-Manufacturing Prices ,58.1,59.0,59.2,USD-ISM Non-Manufacturing Prices 
2024/06/05,14:30,USD,Crude Oil Inventories,1233000.0,-2100000.0,-4156000.0,USD-Crude Oil Inventories
2024/06/06,12:15,EUR,Deposit Facility Rate ,0.037,0.037,0.04,EUR-Deposit Facility Rate 
2024/06/06,12:15,EUR,ECB Interest Rate Decision ,0.043,0.043,0.045,EUR-ECB Interest Rate Decision 
2024/06/06,12:30,USD,Initial Jobless Claims,229000.0,220000.0,221000.0,USD-Initial Jobless Claims
2024/06/06,12:45,EUR,ECB Press Conference  ,,,,EUR-ECB Press Conference  
2024/06/07,12:30,USD,Average Hourly Earnings (MoM) ,0.004,0.003,0.002,USD-Average Hourly Earnings (MoM) 
2024/06/07,12:30,USD,Nonfarm Payrolls ,272000.0,182000.0,165000.0,USD-Nonfarm Payrolls 
2024/06/07,12:30,USD,Unemployment Rate ,0.04,0.039,0.039,USD-Unemployment Rate 
2024/06/11,17:00,USD,10-Year Note Auction,0.044,,0.045,USD-10-Year Note Auction
2024/06/12,6:00,EUR,German CPI (MoM) ,0.001,0.001,0.005,EUR-German CPI (MoM) 
2024/06/12,12:30,USD,Core CPI (MoM) ,0.002,0.003,0.003,USD-Core CPI (MoM) 
2024/06/12,12:30,USD,CPI (YoY) ,0.033,0.034,0.034,USD-CPI (YoY) 
2024/06/12,12:30,USD,CPI (MoM) ,0.0,0.001,0.003,USD-CPI (MoM) 
2024/06/12,14:30,USD,Crude Oil Inventories,3730000.0,-1200000.0,1233000.0,USD-Crude Oil Inventories
2024/06/12,18:00,USD,FOMC Economic Projections  ,,,,USD-FOMC Economic Projections  
2024/06/12,18:00,USD,FOMC Statement  ,,,,USD-FOMC Statement  
2024/06/12,18:00,USD,Fed Interest Rate Decision,0.055,0.055,0.055,USD-Fed Interest Rate Decision
2024/06/12,18:30,USD,FOMC Press Conference  ,,,,USD-FOMC Press Conference  
2024/06/13,12:30,USD,Initial Jobless Claims,242000.0,225000.0,229000.0,USD-Initial Jobless Claims
2024/06/13,12:30,USD,PPI (MoM) ,-0.002,0.001,0.005,USD-PPI (MoM) 
2024/06/13,17:00,USD,30-Year Bond Auction,0.044,,0.046,USD-30-Year Bond Auction
2024/06/18,9:00,EUR,CPI (YoY) ,0.026,0.026,0.024,EUR-CPI (YoY) 
2024/06/18,12:30,USD,Core Retail Sales (MoM) ,-0.001,0.002,-0.001,USD-Core Retail Sales (MoM) 
2024/06/18,12:30,USD,Retail Sales (MoM) ,0.001,0.003,-0.002,USD-Retail Sales (MoM) 
2024/06/20,12:30,USD,Initial Jobless Claims,238000.0,235000.0,243000.0,USD-Initial Jobless Claims
2024/06/20,12:30,USD,Philadelphia Fed Manufacturing Index ,1.3,4.8,4.5,USD-Philadelphia Fed Manufacturing Index 
2024/06/20,15:00,USD,Crude Oil Inventories,-2547000.0,-2800000.0,3730000.0,USD-Crude Oil Inventories
2024/06/21,13:45,USD,S&P Global US Manufacturing PMI   ,51.7,51.0,51.3,USD-S&P Global US Manufacturing PMI   
2024/06/21,13:45,USD,S&P Global Services PMI   ,55.1,53.4,54.8,USD-S&P Global Services PMI   
2024/06/21,14:00,USD,Existing Home Sales ,4110000.0,4080000.0,4140000.0,USD-Existing Home Sales 
2024/06/25,14:00,USD,CB Consumer Confidence ,100.4,100.0,101.3,USD-CB Consumer Confidence 
2024/06/26,14:00,USD,New Home Sales ,619000.0,636000.0,698000.0,USD-New Home Sales 
2024/06/26,14:30,USD,Crude Oil Inventories,3591000.0,-2600000.0,-2547000.0,USD-Crude Oil Inventories
2024/06/27,12:30,USD,Durable Goods Orders (MoM) ,0.001,-0.005,0.002,USD-Durable Goods Orders (MoM) 
2024/06/27,12:30,USD,GDP (QoQ) ,0.014,0.013,0.034,USD-GDP (QoQ) 
2024/06/27,12:30,USD,Initial Jobless Claims,233000.0,236000.0,239000.0,USD-Initial Jobless Claims
2024/06/28,1:00,USD,U.S. President Biden Speaks  ,,,,USD-U.S. President Biden Speaks  
2024/06/28,12:30,USD,Core PCE Price Index (MoM) ,0.001,0.001,0.003,USD-Core PCE Price Index (MoM) 
2024/06/28,12:30,USD,Core PCE Price Index (YoY) ,0.026,0.026,0.028,USD-Core PCE Price Index (YoY) 
2024/06/28,13:45,USD,Chicago PMI ,47.4,39.7,35.4,USD-Chicago PMI 
2024/07/01,12:00,EUR,German CPI (MoM)   ,0.001,0.002,0.001,EUR-German CPI (MoM)   
2024/07/01,13:45,USD,S&P Global US Manufacturing PMI ,51.6,51.7,51.3,USD-S&P Global US Manufacturing PMI 
2024/07/01,14:00,USD,ISM Manufacturing PMI ,48.5,49.2,48.7,USD-ISM Manufacturing PMI 
2024/07/01,14:00,USD,ISM Manufacturing Prices ,52.1,55.8,57.0,USD-ISM Manufacturing Prices 
2024/07/02,9:00,EUR,CPI (YoY)   ,0.025,0.025,0.026,EUR-CPI (YoY)   
2024/07/02,13:30,USD,Fed Chair Powell Speaks  ,,,,USD-Fed Chair Powell Speaks  
2024/07/02,14:00,USD,JOLTs Job Openings ,8140000.0,7960000.0,7919000.0,USD-JOLTs Job Openings 
2024/07/03,12:15,USD,ADP Nonfarm Employment Change ,150000.0,163000.0,157000.0,USD-ADP Nonfarm Employment Change 
2024/07/03,12:30,USD,Initial Jobless Claims,238000.0,234000.0,234000.0,USD-Initial Jobless Claims
2024/07/03,13:45,USD,S&P Global Services PMI ,55.3,55.1,54.8,USD-S&P Global Services PMI 
2024/07/03,14:00,USD,ISM Non-Manufacturing PMI ,48.8,52.6,53.8,USD-ISM Non-Manufacturing PMI 
2024/07/03,14:00,USD,ISM Non-Manufacturing Prices ,56.3,56.7,58.1,USD-ISM Non-Manufacturing Prices 
2024/07/03,14:30,USD,Crude Oil Inventories,-12157000.0,-400000.0,3591000.0,USD-Crude Oil Inventories
2024/07/03,18:00,USD,FOMC Meeting Minutes  ,,,,USD-FOMC Meeting Minutes  
2024/07/05,12:30,USD,Average Hourly Earnings (MoM) ,0.003,0.003,0.004,USD-Average Hourly Earnings (MoM) 
2024/07/05,12:30,USD,Nonfarm Payrolls ,206000.0,191000.0,218000.0,USD-Nonfarm Payrolls 
2024/07/05,12:30,USD,Unemployment Rate ,0.041,0.04,0.04,USD-Unemployment Rate 
2024/07/05,15:00,USD,Fed Monetary Policy Report  ,,,,USD-Fed Monetary Policy Report  
2024/07/09,14:00,USD,Fed Chair Powell Testifies  ,,,,USD-Fed Chair Powell Testifies  
2024/07/10,14:00,USD,Fed Chair Powell Testifies  ,,,,USD-Fed Chair Powell Testifies  
2024/07/10,14:30,USD,Crude Oil Inventories,-3443000.0,700000.0,-12157000.0,USD-Crude Oil Inventories
2024/07/10,17:00,USD,10-Year Note Auction,0.043,,0.044,USD-10-Year Note Auction
2024/07/11,6:00,EUR,German CPI (MoM) ,0.001,0.001,0.001,EUR-German CPI (MoM) 
2024/07/11,12:30,USD,Core CPI (MoM) ,0.001,0.002,0.002,USD-Core CPI (MoM) 
2024/07/11,12:30,USD,CPI (YoY) ,0.03,0.031,0.033,USD-CPI (YoY) 
2024/07/11,12:30,USD,CPI (MoM) ,-0.001,0.001,0.0,USD-CPI (MoM) 
2024/07/11,12:30,USD,Initial Jobless Claims,222000.0,236000.0,239000.0,USD-Initial Jobless Claims
2024/07/11,17:00,USD,30-Year Bond Auction,0.044,,0.044,USD-30-Year Bond Auction
2024/07/12,12:30,USD,PPI (MoM) ,0.002,0.001,0.0,USD-PPI (MoM) 
2024/07/15,16:30,USD,Fed Chair Powell Speaks  ,,,,USD-Fed Chair Powell Speaks  
2024/07/16,12:30,USD,Core Retail Sales (MoM) ,0.004,0.001,0.001,USD-Core Retail Sales (MoM) 
2024/07/16,12:30,USD,Retail Sales (MoM) ,0.0,-0.003,0.003,USD-Retail Sales (MoM) 
2024/07/17,9:00,EUR,CPI (YoY) ,0.025,0.025,0.026,EUR-CPI (YoY) 
2024/07/17,14:30,USD,Crude Oil Inventories,-4870000.0,-900000.0,-3443000.0,USD-Crude Oil Inventories
2024/07/18,12:15,EUR,Deposit Facility Rate ,0.037,0.037,0.037,EUR-Deposit Facility Rate 
2024/07/18,12:15,EUR,ECB Interest Rate Decision ,0.043,0.043,0.043,EUR-ECB Interest Rate Decision 
2024/07/18,12:30,USD,Initial Jobless Claims,243000.0,229000.0,223000.0,USD-Initial Jobless Claims
2024/07/18,12:30,USD,Philadelphia Fed Manufacturing Index ,13.9,2.7,1.3,USD-Philadelphia Fed Manufacturing Index 
2024/07/18,12:45,EUR,ECB Press Conference  ,,,,EUR-ECB Press Conference  
2024/07/23,14:00,USD,Existing Home Sales ,3890000.0,3990000.0,4110000.0,USD-Existing Home Sales 
2024/07/24,13:45,USD,S&P Global US Manufacturing PMI   ,49.5,51.7,51.6,USD-S&P Global US Manufacturing PMI   
2024/07/24,13:45,USD,S&P Global Services PMI   ,56.0,54.7,55.3,USD-S&P Global Services PMI   
2024/07/24,14:00,USD,New Home Sales ,617000.0,639000.0,621000.0,USD-New Home Sales 
2024/07/24,14:30,USD,Crude Oil Inventories,-3741000.0,-2600000.0,-4870000.0,USD-Crude Oil Inventories
2024/07/25,0:00,USD,U.S. President Biden Speaks  ,,,,USD-U.S. President Biden Speaks  
2024/07/25,12:30,USD,Durable Goods Orders (MoM) ,-0.066,0.003,0.001,USD-Durable Goods Orders (MoM) 
2024/07/25,12:30,USD,GDP (QoQ)   ,0.028,0.02,0.014,USD-GDP (QoQ)   
2024/07/25,12:30,USD,Initial Jobless Claims,235000.0,237000.0,245000.0,USD-Initial Jobless Claims
2024/07/26,12:30,USD,Core PCE Price Index (YoY) ,0.026,0.025,0.026,USD-Core PCE Price Index (YoY) 
2024/07/26,12:30,USD,Core PCE Price Index (MoM) ,0.002,0.002,0.001,USD-Core PCE Price Index (MoM) 
2024/07/30,8:00,EUR,German GDP (QoQ)   ,-0.001,0.001,0.002,EUR-German GDP (QoQ)   
2024/07/30,12:00,EUR,German CPI (MoM)   ,0.003,0.003,0.001,EUR-German CPI (MoM)   
2024/07/30,14:00,USD,CB Consumer Confidence ,100.3,99.7,97.8,USD-CB Consumer Confidence 
2024/07/30,14:00,USD,JOLTs Job Openings ,8184000.0,8020000.0,8230000.0,USD-JOLTs Job Openings 
2024/07/31,9:00,EUR,CPI (YoY)   ,0.026,0.025,0.025,EUR-CPI (YoY)   
2024/07/31,12:15,USD,ADP Nonfarm Employment Change ,122000.0,147000.0,155000.0,USD-ADP Nonfarm Employment Change 
2024/07/31,13:45,USD,Chicago PMI ,45.3,44.8,47.4,USD-Chicago PMI 
2024/07/31,14:30,USD,Crude Oil Inventories,-3436000.0,-1600000.0,-3741000.0,USD-Crude Oil Inventories
2024/07/31,18:00,USD,FOMC Statement  ,,,,USD-FOMC Statement  
2024/07/31,18:00,USD,Fed Interest Rate Decision,0.055,0.055,0.055,USD-Fed Interest Rate Decision
2024/07/31,18:30,USD,FOMC Press Conference  ,,,,USD-FOMC Press Conference  
2024/08/01,12:30,USD,Initial Jobless Claims,249000.0,236000.0,235000.0,USD-Initial Jobless Claims
2024/08/01,13:45,USD,S&P Global US Manufacturing PMI ,49.6,49.5,51.6,USD-S&P Global US Manufacturing PMI 
2024/08/01,14:00,USD,ISM Manufacturing PMI ,46.8,48.8,48.5,USD-ISM Manufacturing PMI 
2024/08/01,14:00,USD,ISM Manufacturing Prices ,52.9,51.9,52.1,USD-ISM Manufacturing Prices 
2024/08/02,12:30,USD,Average Hourly Earnings (MoM) ,0.002,0.003,0.003,USD-Average Hourly Earnings (MoM) 
2024/08/02,12:30,USD,Nonfarm Payrolls ,114000.0,176000.0,179000.0,USD-Nonfarm Payrolls 
2024/08/02,12:30,USD,Unemployment Rate ,0.043,0.041,0.041,USD-Unemployment Rate 
2024/08/05,13:45,USD,S&P Global Services PMI ,55.0,56.0,55.3,USD-S&P Global Services PMI 
2024/08/05,14:00,USD,ISM Non-Manufacturing PMI ,51.4,51.4,48.8,USD-ISM Non-Manufacturing PMI 
2024/08/05,14:00,USD,ISM Non-Manufacturing Prices ,57.0,56.0,56.3,USD-ISM Non-Manufacturing Prices 
2024/08/07,14:30,USD,Crude Oil Inventories,-3728000.0,-1600000.0,-3436000.0,USD-Crude Oil Inventories
2024/08/07,17:00,USD,10-Year Note Auction,0.04,,0.043,USD-10-Year Note Auction
2024/08/08,12:30,USD,Initial Jobless Claims,233000.0,241000.0,250000.0,USD-Initial Jobless Claims
2024/08/08,17:01,USD,30-Year Bond Auction,0.043,,0.044,USD-30-Year Bond Auction
2024/08/09,6:00,EUR,German CPI (MoM) ,0.003,0.003,0.001,EUR-German CPI (MoM) 
2024/08/13,12:30,USD,PPI (MoM) ,0.001,0.002,0.002,USD-PPI (MoM) 
2024/08/14,12:30,USD,Core CPI (MoM) ,0.002,0.002,0.001,USD-Core CPI (MoM) 
2024/08/14,12:30,USD,CPI (YoY) ,0.029,0.03,0.03,USD-CPI (YoY) 
2024/08/14,12:30,USD,CPI (MoM) ,0.002,0.002,-0.001,USD-CPI (MoM) 
2024/08/14,14:30,USD,Crude Oil Inventories,1357000.0,-1900000.0,-3728000.0,USD-Crude Oil Inventories
2024/08/15,12:30,USD,Core Retail Sales (MoM) ,0.004,0.001,0.005,USD-Core Retail Sales (MoM) 
2024/08/15,12:30,USD,Initial Jobless Claims,227000.0,236000.0,234000.0,USD-Initial Jobless Claims
2024/08/15,12:30,USD,Philadelphia Fed Manufacturing Index ,-7.0,5.4,13.9,USD-Philadelphia Fed Manufacturing Index 
2024/08/15,12:30,USD,Retail Sales (MoM) ,0.01,0.004,-0.002,USD-Retail Sales (MoM) 
2024/08/20,9:00,EUR,CPI (YoY) ,0.026,0.026,0.025,EUR-CPI (YoY) 
2024/08/21,14:30,USD,Crude Oil Inventories,-4649000.0,-2000000.0,1357000.0,USD-Crude Oil Inventories
2024/08/21,18:00,USD,FOMC Meeting Minutes  ,,,,USD-FOMC Meeting Minutes  
2024/08/22,12:30,USD,Initial Jobless Claims,232000.0,232000.0,228000.0,USD-Initial Jobless Claims
2024/08/22,13:45,USD,S&P Global US Manufacturing PMI   ,48.0,49.5,49.6,USD-S&P Global US Manufacturing PMI   
2024/08/22,13:45,USD,S&P Global Services PMI   ,55.2,54.0,55.0,USD-S&P Global Services PMI   
2024/08/22,14:00,USD,Existing Home Sales ,3950000.0,3940000.0,3900000.0,USD-Existing Home Sales 
2024/08/23,14:00,USD,Fed Chair Powell Speaks  ,,,,USD-Fed Chair Powell Speaks  
2024/08/23,14:00,USD,New Home Sales ,739000.0,624000.0,668000.0,USD-New Home Sales 
2024/08/26,12:30,USD,Durable Goods Orders (MoM) ,0.099,0.04,-0.069,USD-Durable Goods Orders (MoM) 
2024/08/27,6:00,EUR,German GDP (QoQ) ,-0.001,-0.001,0.002,EUR-German GDP (QoQ) 
2024/08/27,14:00,USD,CB Consumer Confidence ,103.3,100.9,101.9,USD-CB Consumer Confidence 
2024/08/28,14:30,USD,Crude Oil Inventories,-846000.0,-2700000.0,-4649000.0,USD-Crude Oil Inventories
2024/08/29,12:00,EUR,German CPI (MoM)   ,-0.001,0.0,0.003,EUR-German CPI (MoM)   
2024/08/29,12:30,USD,GDP (QoQ)   ,0.03,0.028,0.014,USD-GDP (QoQ)   
2024/08/29,12:30,USD,Initial Jobless Claims,231000.0,232000.0,233000.0,USD-Initial Jobless Claims
2024/08/30,9:00,EUR,CPI (YoY)   ,0.022,0.022,0.026,EUR-CPI (YoY)   
2024/08/30,12:30,USD,Core PCE Price Index (YoY) ,0.026,0.027,0.026,USD-Core PCE Price Index (YoY) 
2024/08/30,12:30,USD,Core PCE Price Index (MoM) ,0.002,0.002,0.002,USD-Core PCE Price Index (MoM) 
2024/08/30,13:45,USD,Chicago PMI ,46.1,45.0,45.3,USD-Chicago PMI 
2024/09/03,13:45,USD,S&P Global US Manufacturing PMI ,47.9,48.0,49.6,USD-S&P Global US Manufacturing PMI 
2024/09/03,14:00,USD,ISM Manufacturing PMI ,47.2,47.5,46.8,USD-ISM Manufacturing PMI 
2024/09/03,14:00,USD,ISM Manufacturing Prices ,54.0,52.1,52.9,USD-ISM Manufacturing Prices 
2024/09/04,14:00,USD,JOLTs Job Openings ,7673000.0,8090000.0,7910000.0,USD-JOLTs Job Openings 
2024/09/05,12:15,USD,ADP Nonfarm Employment Change ,99000.0,144000.0,111000.0,USD-ADP Nonfarm Employment Change 
2024/09/05,12:30,USD,Initial Jobless Claims,227000.0,231000.0,232000.0,USD-Initial Jobless Claims
2024/09/05,13:45,USD,S&P Global Services PMI ,55.7,55.2,55.0,USD-S&P Global Services PMI 
2024/09/05,14:00,USD,ISM Non-Manufacturing PMI ,51.5,51.3,51.4,USD-ISM Non-Manufacturing PMI 
2024/09/05,14:00,USD,ISM Non-Manufacturing Prices ,57.3,56.0,57.0,USD-ISM Non-Manufacturing Prices 
2024/09/05,15:00,USD,Crude Oil Inventories,-6873000.0,-600000.0,-846000.0,USD-Crude Oil Inventories
2024/09/06,12:30,USD,Average Hourly Earnings (MoM) ,0.004,0.003,-0.001,USD-Average Hourly Earnings (MoM) 
2024/09/06,12:30,USD,Nonfarm Payrolls ,142000.0,164000.0,89000.0,USD-Nonfarm Payrolls 
2024/09/06,12:30,USD,Unemployment Rate ,0.042,0.042,0.043,USD-Unemployment Rate 
2024/09/10,6:00,EUR,German CPI (MoM) ,-0.001,-0.001,0.003,EUR-German CPI (MoM) 
2024/09/11,12:30,USD,Core CPI (MoM) ,0.003,0.002,0.002,USD-Core CPI (MoM) 
2024/09/11,12:30,USD,CPI (YoY) ,0.025,0.025,0.029,USD-CPI (YoY) 
2024/09/11,12:30,USD,CPI (MoM) ,0.002,0.002,0.002,USD-CPI (MoM) 
2024/09/11,14:30,USD,Crude Oil Inventories,833000.0,900000.0,-6873000.0,USD-Crude Oil Inventories
2024/09/11,17:00,USD,10-Year Note Auction,0.036,,0.04,USD-10-Year Note Auction
2024/09/12,12:15,EUR,Deposit Facility Rate ,0.035,0.035,0.037,EUR-Deposit Facility Rate 
2024/09/12,12:15,EUR,ECB Interest Rate Decision ,0.036,0.036,0.043,EUR-ECB Interest Rate Decision 
2024/09/12,12:30,USD,Initial Jobless Claims,230000.0,227000.0,228000.0,USD-Initial Jobless Claims
2024/09/12,12:30,USD,PPI (MoM) ,0.002,0.001,0.0,USD-PPI (MoM) 
2024/09/12,12:45,EUR,ECB Press Conference  ,,,,EUR-ECB Press Conference  
2024/09/12,17:00,USD,30-Year Bond Auction,0.04,,0.043,USD-30-Year Bond Auction
2024/09/17,12:30,USD,Core Retail Sales (MoM) ,0.001,0.002,0.004,USD-Core Retail Sales (MoM) 
2024/09/17,12:30,USD,Retail Sales (MoM) ,0.001,-0.002,0.011,USD-Retail Sales (MoM) 
2024/09/18,9:00,EUR,CPI (YoY) ,0.022,0.022,0.026,EUR-CPI (YoY) 
2024/09/18,14:30,USD,Crude Oil Inventories,-1630000.0,-200000.0,833000.0,USD-Crude Oil Inventories
2024/09/18,18:00,USD,FOMC Economic Projections  ,,,,USD-FOMC Economic Projections  
2024/09/18,18:00,USD,FOMC Statement  ,,,,USD-FOMC Statement  
2024/09/18,18:00,USD,Fed Interest Rate Decision,0.05,0.052,0.055,USD-Fed Interest Rate Decision
2024/09/18,18:30,USD,FOMC Press Conference  ,,,,USD-FOMC Press Conference  
2024/09/19,12:30,USD,Initial Jobless Claims,219000.0,230000.0,231000.0,USD-Initial Jobless Claims
2024/09/19,12:30,USD,Philadelphia Fed Manufacturing Index ,1.7,-0.8,-7.0,USD-Philadelphia Fed Manufacturing Index 
2024/09/19,14:00,USD,Existing Home Sales ,3860000.0,3920000.0,3960000.0,USD-Existing Home Sales 
2024/09/23,13:45,USD,S&P Global US Manufacturing PMI   ,,48.6,47.9,USD-S&P Global US Manufacturing PMI   
2024/09/23,13:45,USD,S&P Global Services PMI   ,,55.3,55.7,USD-S&P Global Services PMI   
