PubDate,PubTime,Currency,Variable,Actual,Forecast,Previous,CurrVariable,PrevDate,PrevIndex,NextDate,NextIndex,CurrIndex,PrevH,PrevHIndex,CurrHIndex,NextH,NextHIndex
2023-10-03,17:30,USD,JOLTs Job Openings ,9610000.0,8800000.0,8920000.0,USD-JOLTs Job Openings,2023/10/02,1.04808,2023/10/04,1.05071,1.04723,17:00,1.046462893486023,,18:00,1.047120451927185
2023-10-04,15:45,USD,ADP Nonfarm Employment Change ,89000.0,153000.0,180000.0,USD-ADP Nonfarm Employment Change,2023/10/03,1.04723,2023/10/05,1.05466,1.05071,15:00,1.049648404121399,,16:00,1.0520778894424438
2023-10-04,17:15,USD,S&P Global Services PMI ,50.1,50.2,50.5,USD-S&P Global Services PMI,2023/10/03,1.04723,2023/10/05,1.05466,1.05071,17:00,1.0515247583389282,,18:00,1.0505305528640747
2023-10-04,17:30,USD,ISM Non-Manufacturing PMI ,53.6,53.6,54.5,USD-ISM Non-Manufacturing PMI,2023/10/03,1.04723,2023/10/05,1.05466,1.05071,17:00,1.0515247583389282,,18:00,1.0505305528640747
2023-10-04,17:30,USD,ISM Non-Manufacturing Prices ,58.9,,58.9,USD-ISM Non-Manufacturing Prices,2023/10/03,1.04723,2023/10/05,1.05466,1.05071,17:00,1.0515247583389282,,18:00,1.0505305528640747
2023-10-04,18:00,USD,Crude Oil Inventories,-2224000.0,-446000.0,-2170000.0,USD-Crude Oil Inventories,2023/10/03,1.04723,2023/10/05,1.05466,1.05071,17:00,1.0515247583389282,1.0505305528640747,19:00,1.0506409406661987
2023-10-05,16:00,USD,Initial Jobless Claims,207000.0,210000.0,205000.0,USD-Initial Jobless Claims,2023/10/04,1.05071,2023/10/08,1.05675,1.05466,15:00,1.0532968044281006,1.052853226661682,17:00,1.053851842880249
2023-10-06,16:00,USD,Average Hourly Earnings (MoM) ,0.002,0.003,0.002,USD-Average Hourly Earnings (MoM),2023/10/05,1.05466,2023/10/08,1.05675,,15:00,1.054073929786682,1.0597710609436035,17:00,1.0582010746002195
2023-10-06,16:00,USD,Nonfarm Payrolls ,336000.0,170000.0,227000.0,USD-Nonfarm Payrolls,2023/10/05,1.05466,2023/10/08,1.05675,,15:00,1.054073929786682,1.0597710609436035,17:00,1.0582010746002195
2023-10-06,16:00,USD,Unemployment Rate ,0.038,0.037,0.038,USD-Unemployment Rate,2023/10/05,1.05466,2023/10/08,1.05675,,15:00,1.054073929786682,1.0597710609436035,17:00,1.0582010746002195
2023-10-11,9:30,EUR,German CPI (MoM) ,0.003,0.003,0.003,EUR-German CPI (MoM),2023/10/10,1.06048,2023/10/12,1.05367,1.06243,09:00,1.0611205101013184,,10:00,1.060782790184021
2023-10-11,16:00,USD,PPI (MoM) ,0.005,0.003,0.007,USD-PPI (MoM),2023/10/10,1.06048,2023/10/12,1.05367,1.06243,15:00,1.062699317932129,1.0616837739944458,17:00,1.0610079765319824
2023-10-11,20:30,USD,10-Year Note Auction,0.0461,,0.0429,USD-10-Year Note Auction,2023/10/10,1.06048,2023/10/12,1.05367,1.06243,20:00,1.0615711212158203,,21:00,1.062134861946106
2023-10-11,21:30,USD,FOMC Meeting Minutes,,,,USD-FOMC Meeting Minutes,2023/10/10,1.06048,2023/10/12,1.05367,1.06243,21:00,1.062134861946106,,22:00,1.0622477531433103
2023-10-12,16:00,USD,Core CPI (MoM) ,0.003,0.003,0.003,USD-Core CPI (MoM),2023/10/11,1.06243,2023/10/15,1.05215,1.05367,15:00,1.0558546781539917,1.0555204153060913,17:00,1.05507493019104
2023-10-12,16:00,USD,CPI (YoY) ,0.037,0.036,0.037,USD-CPI (YoY),2023/10/11,1.06243,2023/10/15,1.05215,1.05367,15:00,1.0558546781539917,1.0555204153060913,17:00,1.05507493019104
2023-10-12,16:00,USD,CPI (MoM) ,0.004,0.003,0.005,USD-CPI (MoM),2023/10/11,1.06243,2023/10/15,1.05215,1.05367,15:00,1.0558546781539917,1.0555204153060913,17:00,1.05507493019104
2023-10-12,16:00,USD,Initial Jobless Claims,209000.0,210000.0,209000.0,USD-Initial Jobless Claims,2023/10/11,1.06243,2023/10/15,1.05215,1.05367,15:00,1.0558546781539917,1.0555204153060913,17:00,1.05507493019104
2023-10-12,18:30,USD,Crude Oil Inventories,10176000.0,492000.0,-2224000.0,USD-Crude Oil Inventories,2023/10/11,1.06243,2023/10/15,1.05215,1.05367,18:00,1.0537407398223877,,19:00,1.0529640913009644
2023-10-12,20:30,USD,30-Year Bond Auction,0.0484,,0.0435,USD-30-Year Bond Auction,2023/10/11,1.06243,2023/10/15,1.05215,1.05367,20:00,1.0532968044281006,,21:00,1.0531858205795288
2023-10-17,16:00,USD,Core Retail Sales (MoM) ,0.006,0.002,0.009,USD-Core Retail Sales (MoM),2023/10/16,1.05543,2023/10/18,1.05385,1.05731,15:00,1.0578652620315552,1.0595465898513794,17:00,1.0582010746002195
2023-10-17,16:00,USD,Retail Sales (MoM) ,0.007,0.003,0.008,USD-Retail Sales (MoM),2023/10/16,1.05543,2023/10/18,1.05385,1.05731,15:00,1.0578652620315552,1.0595465898513794,17:00,1.0582010746002195
2023-10-18,12:30,EUR,CPI (YoY) ,0.043,0.043,0.052,EUR-CPI (YoY),2023/10/17,1.05731,2023/10/19,1.05865,1.05385,12:00,1.0563008785247805,,13:00,1.0560777187347412
2023-10-18,18:00,USD,Crude Oil Inventories,-4491000.0,-300000.0,10176000.0,USD-Crude Oil Inventories,2023/10/17,1.05731,2023/10/19,1.05865,1.05385,17:00,1.0539628267288208,1.055297613143921,19:00,1.053851842880249
2023-10-19,16:00,USD,Initial Jobless Claims,198000.0,212000.0,211000.0,USD-Initial Jobless Claims,2023/10/18,1.05385,2023/10/22,1.059,1.05865,15:00,1.0570825338363647,1.057305932044983,17:00,1.05988347530365
2023-10-19,16:00,USD,Philadelphia Fed Manufacturing Index ,-9.0,-6.4,-13.5,USD-Philadelphia Fed Manufacturing Index,2023/10/18,1.05385,2023/10/22,1.059,1.05865,15:00,1.0570825338363647,1.057305932044983,17:00,1.05988347530365
2023-10-19,17:30,USD,Existing Home Sales ,3960000.0,3890000.0,4040000.0,USD-Existing Home Sales,2023/10/18,1.05385,2023/10/22,1.059,1.05865,17:00,1.05988347530365,,18:00,1.0601080656051636
2023-10-19,19:30,USD,Fed Chair Powell Speaks,,,,USD-Fed Chair Powell Speaks,2023/10/18,1.05385,2023/10/22,1.059,1.05865,19:00,1.0584250688552856,,20:00,1.0590976476669312
2023-10-24,17:15,USD,S&P Global US Manufacturing PMI ,50.0,49.5,49.8,USD-S&P Global US Manufacturing PMI,2023/10/23,1.06699,2023/10/25,1.05672,1.05953,17:00,1.058985471725464,,18:00,1.0590976476669312
2023-10-24,17:15,USD,S&P Global Services PMI ,50.9,49.8,50.1,USD-S&P Global Services PMI,2023/10/23,1.06699,2023/10/25,1.05672,1.05953,17:00,1.058985471725464,,18:00,1.0590976476669312
2023-10-25,17:30,USD,New Home Sales ,759000.0,680000.0,676000.0,USD-New Home Sales,2023/10/24,1.05953,2023/10/26,1.05645,1.05672,17:00,1.0576413869857788,,18:00,1.0574177503585815
2023-10-25,18:00,USD,Crude Oil Inventories,1371000.0,239000.0,-4491000.0,USD-Crude Oil Inventories,2023/10/24,1.05953,2023/10/26,1.05645,1.05672,17:00,1.0576413869857788,1.0574177503585815,19:00,1.056970715522766
2023-10-26,0:05,USD,Fed Chair Powell Speaks,,,,USD-Fed Chair Powell Speaks,2023/10/25,1.05672,2023/10/29,1.05625,1.05645,00:00,1.056859016418457,,01:00,1.0563008785247805
2023-10-26,15:45,EUR,Deposit Facility Rate ,0.04,0.04,0.04,EUR-Deposit Facility Rate,2023/10/25,1.05672,2023/10/29,1.05625,1.05645,15:00,1.0546298027038574,,16:00,1.053518772125244
2023-10-26,15:45,EUR,ECB Interest Rate Decision ,0.045,0.045,0.045,EUR-ECB Interest Rate Decision,2023/10/25,1.05672,2023/10/29,1.05625,1.05645,15:00,1.0546298027038574,,16:00,1.053518772125244
2023-10-26,16:00,USD,Durable Goods Orders (MoM) ,0.047,0.017,-0.001,USD-Durable Goods Orders (MoM),2023/10/25,1.05672,2023/10/29,1.05625,1.05645,15:00,1.0546298027038574,1.053518772125244,17:00,1.0530749559402466
2023-10-26,16:00,USD,GDP (QoQ) (Q3),0.049,0.043,0.021,USD-GDP (QoQ),2023/10/25,1.05672,2023/10/29,1.05625,1.05645,15:00,1.0546298027038574,1.053518772125244,17:00,1.0530749559402466
2023-10-26,16:00,USD,Initial Jobless Claims,210000.0,208000.0,200000.0,USD-Initial Jobless Claims,2023/10/25,1.05672,2023/10/29,1.05625,1.05645,15:00,1.0546298027038574,1.053518772125244,17:00,1.0530749559402466
2023-10-26,16:15,EUR,ECB Press Conference,,,,EUR-ECB Press Conference,2023/10/25,1.05672,2023/10/29,1.05625,1.05645,16:00,1.053518772125244,,17:00,1.0530749559402466
2023-10-27,16:00,USD,Core PCE Price Index (YoY) ,0.037,0.037,0.038,USD-Core PCE Price Index (YoY),2023/10/26,1.05645,2023/10/29,1.05625,,15:00,1.0580891370773315,1.0593219995498655,17:00,1.0585371255874634
2023-10-27,16:00,USD,Core PCE Price Index (MoM) ,0.003,0.003,0.001,USD-Core PCE Price Index (MoM),2023/10/26,1.05645,2023/10/29,1.05625,,15:00,1.0580891370773315,1.0593219995498655,17:00,1.0585371255874634
2023-10-30,12:30,EUR,German GDP (QoQ) (Q3),-0.001,-0.003,0.001,EUR-German GDP (QoQ),2023/10/29,1.05625,2023/10/31,1.05791,1.0615,12:00,1.060895323753357,,13:00,1.0612331628799438
2023-10-30,16:30,EUR,German CPI (MoM) ,0.0,0.002,0.003,EUR-German CPI (MoM),2023/10/29,1.05625,2023/10/31,1.05791,1.0615,16:00,1.0610079765319824,,17:00,1.0614584684371948
2023-10-31,13:30,EUR,CPI (YoY) ,0.029,0.031,0.043,EUR-CPI (YoY),2023/10/30,1.0615,2023/11/01,1.05871,1.05791,13:00,1.060557842254639,,14:00,1.060557842254639
2023-10-31,17:15,USD,Chicago PMI ,44.0,45.0,44.1,USD-Chicago PMI,2023/10/30,1.0615,2023/11/01,1.05871,1.05791,17:00,1.057753324508667,,18:00,1.0584250688552856
2023-10-31,17:30,USD,CB Consumer Confidence ,102.6,100.0,104.3,USD-CB Consumer Confidence,2023/10/30,1.0615,2023/11/01,1.05871,1.05791,17:00,1.057753324508667,,18:00,1.0584250688552856
2023-11-01,15:45,USD,ADP Nonfarm Employment Change ,113000.0,150000.0,89000.0,USD-ADP Nonfarm Employment Change,2023/10/31,1.05791,2023/11/02,1.06191,1.05871,15:00,1.0539628267288208,,16:00,1.053629755973816
2023-11-01,17:15,USD,S&P Global US Manufacturing PMI ,50.0,50.0,49.8,USD-S&P Global US Manufacturing PMI,2023/10/31,1.05791,2023/11/02,1.06191,1.05871,17:00,1.053629755973816,,18:00,1.0545185804367063
2023-11-01,17:30,USD,ISM Manufacturing PMI ,46.7,49.0,49.0,USD-ISM Manufacturing PMI,2023/10/31,1.05791,2023/11/02,1.06191,1.05871,17:00,1.053629755973816,,18:00,1.0545185804367063
2023-11-01,17:30,USD,ISM Manufacturing Prices ,45.1,45.0,43.8,USD-ISM Manufacturing Prices,2023/10/31,1.05791,2023/11/02,1.06191,1.05871,17:00,1.053629755973816,,18:00,1.0545185804367063
2023-11-01,17:30,USD,JOLTs Job Openings ,9553000.0,9250000.0,9497000.0,USD-JOLTs Job Openings,2023/10/31,1.05791,2023/11/02,1.06191,1.05871,17:00,1.053629755973816,,18:00,1.0545185804367063
2023-11-01,18:00,USD,Crude Oil Inventories,774000.0,1261000.0,1371000.0,USD-Crude Oil Inventories,2023/10/31,1.05791,2023/11/02,1.06191,1.05871,17:00,1.053629755973816,1.0545185804367063,19:00,1.0570825338363647
2023-11-01,21:30,USD,FOMC Statement,,,,USD-FOMC Statement,2023/10/31,1.05791,2023/11/02,1.06191,1.05871,21:00,1.0570825338363647,,22:00,1.0580891370773315
2023-11-01,21:30,USD,Fed Interest Rate Decision,0.055,0.055,0.055,USD-Fed Interest Rate Decision,2023/10/31,1.05791,2023/11/02,1.06191,1.05871,21:00,1.0570825338363647,,22:00,1.0580891370773315
2023-11-01,22:00,USD,FOMC Press Conference,,,,USD-FOMC Press Conference,2023/10/31,1.05791,2023/11/02,1.06191,1.05871,21:00,1.0570825338363647,1.0580891370773315,23:00,1.0588732957839966
2023-11-02,16:00,USD,Initial Jobless Claims,217000.0,210000.0,212000.0,USD-Initial Jobless Claims,2023/11/01,1.05871,2023/11/05,1.07322,1.06191,15:00,1.062022089958191,1.0617965459823608,17:00,1.063151240348816
2023-11-03,16:00,USD,Average Hourly Earnings (MoM) ,0.002,0.003,0.003,USD-Average Hourly Earnings (MoM),2023/11/02,1.06191,2023/11/05,1.07322,,15:00,1.073422074317932,1.074113845825195,17:00,1.0738831758499146
2023-11-03,16:00,USD,Nonfarm Payrolls ,150000.0,180000.0,297000.0,USD-Nonfarm Payrolls,2023/11/02,1.06191,2023/11/05,1.07322,,15:00,1.073422074317932,1.074113845825195,17:00,1.0738831758499146
2023-11-03,16:00,USD,Unemployment Rate ,0.039,0.038,0.038,USD-Unemployment Rate,2023/11/02,1.06191,2023/11/05,1.07322,,15:00,1.073422074317932,1.074113845825195,17:00,1.0738831758499146
2023-11-03,17:15,USD,S&P Global Services PMI ,50.6,50.9,50.1,USD-S&P Global Services PMI,2023/11/02,1.06191,2023/11/05,1.07322,,17:00,1.0738831758499146,,18:00,1.0738831758499146
2023-11-03,17:30,USD,ISM Non-Manufacturing PMI ,51.8,53.0,53.6,USD-ISM Non-Manufacturing PMI,2023/11/02,1.06191,2023/11/05,1.07322,,17:00,1.0738831758499146,,18:00,1.0738831758499146
2023-11-03,17:30,USD,ISM Non-Manufacturing Prices ,58.6,56.6,58.9,USD-ISM Non-Manufacturing Prices,2023/11/02,1.06191,2023/11/05,1.07322,,17:00,1.0738831758499146,,18:00,1.0738831758499146
2023-11-08,10:30,EUR,German CPI (MoM) ,0.0,0.0,0.003,EUR-German CPI (MoM),2023/11/07,1.06961,2023/11/09,1.06676,1.07104,10:00,1.067121982574463,,11:00,1.0679197311401367
2023-11-08,17:45,USD,Fed Chair Powell Speaks,,,,USD-Fed Chair Powell Speaks,2023/11/07,1.06961,2023/11/09,1.06676,1.07104,17:00,1.0711225271224976,,18:00,1.0711225271224976
2023-11-08,21:30,USD,10-Year Note Auction,0.0452,,0.0461,USD-10-Year Note Auction,2023/11/07,1.06961,2023/11/09,1.06676,1.07104,21:00,1.071237325668335,,22:00,1.0710078477859497
2023-11-09,17:00,USD,Initial Jobless Claims,217000.0,215000.0,220000.0,USD-Initial Jobless Claims,2023/11/08,1.07104,2023/11/12,1.06902,1.06676,16:00,1.071237325668335,1.070778489112854,18:00,1.06963312625885
2023-11-09,21:30,USD,30-Year Bond Auction,0.0477,,0.0484,USD-30-Year Bond Auction,2023/11/08,1.07104,2023/11/12,1.06902,1.06676,21:00,1.067121982574463,,22:00,1.067008137702942
2023-11-09,22:30,USD,Fed Chair Powell Speaks,,,,USD-Fed Chair Powell Speaks,2023/11/08,1.07104,2023/11/12,1.06902,1.06676,22:00,1.067008137702942,,23:00,1.066894292831421
2023-11-14,17:00,USD,Core CPI (MoM) ,0.002,0.003,0.003,USD-Core CPI (MoM),2023/11/13,1.07018,2023/11/15,1.08546,1.08783,16:00,1.0863661766052246,1.0875475406646729,18:00,1.087311029434204
2023-11-14,17:00,USD,CPI (MoM) ,0.0,0.001,0.004,USD-CPI (MoM),2023/11/13,1.07018,2023/11/15,1.08546,1.08783,16:00,1.0863661766052246,1.0875475406646729,18:00,1.087311029434204
2023-11-14,17:00,USD,CPI (YoY) ,0.032,0.033,0.037,USD-CPI (YoY),2023/11/13,1.07018,2023/11/15,1.08546,1.08783,16:00,1.0863661766052246,1.0875475406646729,18:00,1.087311029434204
2023-11-15,17:00,USD,Core Retail Sales (MoM) ,0.001,-0.002,0.008,USD-Core Retail Sales (MoM),2023/11/14,1.08783,2023/11/16,1.08538,1.08546,16:00,1.0855406522750854,1.0856584310531616,18:00,1.0849517583847046
2023-11-15,17:00,USD,PPI (MoM) ,-0.005,0.001,0.004,USD-PPI (MoM),2023/11/14,1.08783,2023/11/16,1.08538,1.08546,16:00,1.0855406522750854,1.0856584310531616,18:00,1.0849517583847046
2023-11-15,17:00,USD,Retail Sales (MoM) ,-0.001,-0.003,0.009,USD-Retail Sales (MoM),2023/11/14,1.08783,2023/11/16,1.08538,1.08546,16:00,1.0855406522750854,1.0856584310531616,18:00,1.0849517583847046
2023-11-15,18:59,USD,Crude Oil Inventories,13869000.0,,774000.0,USD-Crude Oil Inventories,2023/11/14,1.08783,2023/11/16,1.08538,1.08546,18:00,1.0849517583847046,,19:00,1.0849517583847046
2023-11-15,19:00,USD,Crude Oil Inventories,3600000.0,1793000.0,13869000.0,USD-Crude Oil Inventories,2023/11/14,1.08783,2023/11/16,1.08538,1.08546,18:00,1.0849517583847046,1.0849517583847046,20:00,1.0845986604690552
2023-11-16,17:00,USD,Initial Jobless Claims,231000.0,220000.0,218000.0,USD-Initial Jobless Claims,2023/11/15,1.08546,2023/11/19,1.0907,1.08538,16:00,1.0853049755096436,1.0863661766052246,18:00,1.0862481594085691
2023-11-16,17:00,USD,Philadelphia Fed Manufacturing Index ,-5.9,-9.0,-9.0,USD-Philadelphia Fed Manufacturing Index,2023/11/15,1.08546,2023/11/19,1.0907,1.08538,16:00,1.0853049755096436,1.0863661766052246,18:00,1.0862481594085691
2023-11-17,13:30,EUR,CPI (YoY) ,0.029,0.029,0.043,EUR-CPI (YoY),2023/11/16,1.08538,2023/11/19,1.0907,,13:00,1.0874292850494385,,14:00,1.087311029434204
2023-11-21,18:30,USD,Existing Home Sales ,3790000.0,3900000.0,3950000.0,USD-Existing Home Sales,2023/11/20,1.09459,2023/11/22,1.08909,1.09182,18:00,1.0911074876785278,,19:00,1.0918222665786743
2023-11-21,22:30,USD,FOMC Meeting Minutes,,,,USD-FOMC Meeting Minutes,2023/11/20,1.09459,2023/11/22,1.08909,1.09182,22:00,1.0913456678390503,,23:00,1.091941475868225
2023-11-22,17:00,USD,Durable Goods Orders (MoM) ,-0.054,-0.031,0.04,USD-Durable Goods Orders (MoM),2023/11/21,1.09182,2023/11/23,1.09063,1.08909,16:00,1.087311029434204,1.0882576704025269,18:00,1.0886130332946775
2023-11-22,17:00,USD,Initial Jobless Claims,209000.0,225000.0,233000.0,USD-Initial Jobless Claims,2023/11/21,1.09182,2023/11/23,1.09063,1.08909,16:00,1.087311029434204,1.0882576704025269,18:00,1.0886130332946775
2023-11-22,19:00,USD,Crude Oil Inventories,8701000.0,1160000.0,3592000.0,USD-Crude Oil Inventories,2023/11/21,1.09182,2023/11/23,1.09063,1.08909,18:00,1.0886130332946775,1.0887316465377808,20:00,1.0890873670578003
2023-11-24,10:30,EUR,German GDP (QoQ) (Q3),-0.001,-0.001,0.0,EUR-German GDP (QoQ),2023/11/23,1.09063,2023/11/26,1.09404,,10:00,1.091226577758789,,11:00,1.0917030572891235
2023-11-24,18:15,USD,S&P Global US Manufacturing PMI ,49.4,49.8,50.0,USD-S&P Global US Manufacturing PMI,2023/11/23,1.09063,2023/11/26,1.09404,,18:00,1.09505033493042,,19:00,1.0949305295944214
2023-11-24,18:15,USD,S&P Global Services PMI ,50.8,50.4,50.6,USD-S&P Global Services PMI,2023/11/23,1.09063,2023/11/26,1.09404,,18:00,1.09505033493042,,19:00,1.0949305295944214
2023-11-27,18:30,USD,New Home Sales ,679000.0,721000.0,719000.0,USD-New Home Sales,2023/11/26,1.09404,2023/11/28,1.10059,1.09584,18:00,1.094570875167847,,19:00,1.0958904027938845
2023-11-28,18:30,USD,CB Consumer Confidence ,102.0,101.0,99.1,USD-CB Consumer Confidence,2023/11/27,1.09584,2023/11/29,1.09737,1.10059,18:00,1.098418354988098,,19:00,1.099384307861328
2023-11-29,16:30,EUR,German CPI (MoM) ,-0.004,-0.002,0.0,EUR-German CPI (MoM),2023/11/28,1.10059,2023/11/30,1.08921,1.09737,16:00,1.0972130298614502,,17:00,1.097935914993286
2023-11-29,17:00,USD,GDP (QoQ) (Q3),0.052,0.049,0.021,USD-GDP (QoQ),2023/11/28,1.10059,2023/11/30,1.08921,1.09737,16:00,1.0972130298614502,1.097935914993286,18:00,1.098780393600464
2023-11-29,19:00,USD,Crude Oil Inventories,1609000.0,-933000.0,8701000.0,USD-Crude Oil Inventories,2023/11/28,1.10059,2023/11/30,1.08921,1.09737,18:00,1.098780393600464,1.098538875579834,20:00,1.0975743532180786
2023-11-30,13:30,EUR,CPI (YoY) ,0.024,0.027,0.029,EUR-CPI (YoY),2023/11/29,1.09737,2023/12/03,1.08882,1.08921,13:00,1.0918222665786743,,14:00,1.0911074876785278
2023-11-30,17:00,USD,Core PCE Price Index (MoM) ,0.002,0.002,0.003,USD-Core PCE Price Index (MoM),2023/11/29,1.09737,2023/12/03,1.08882,1.08921,16:00,1.0909883975982666,1.0893245935440063,18:00,1.089205980300903
2023-11-30,17:00,USD,Core PCE Price Index (YoY) ,0.035,0.035,0.037,USD-Core PCE Price Index (YoY),2023/11/29,1.09737,2023/12/03,1.08882,1.08921,16:00,1.0909883975982666,1.0893245935440063,18:00,1.089205980300903
2023-11-30,17:00,USD,Initial Jobless Claims,218000.0,220000.0,211000.0,USD-Initial Jobless Claims,2023/11/29,1.09737,2023/12/03,1.08882,1.08921,16:00,1.0909883975982666,1.0893245935440063,18:00,1.089205980300903
2023-11-30,18:15,USD,Chicago PMI ,55.8,45.4,44.0,USD-Chicago PMI,2023/11/29,1.09737,2023/12/03,1.08882,1.08921,18:00,1.089205980300903,,19:00,1.0893245935440063
2023-12-01,18:15,USD,S&P Global US Manufacturing PMI ,49.4,49.4,50.0,USD-S&P Global US Manufacturing PMI,2023/11/30,1.08921,2023/12/03,1.08882,,18:00,1.089205980300903,,19:00,1.0875475406646729
2023-12-01,18:30,USD,ISM Manufacturing PMI ,46.7,47.6,46.7,USD-ISM Manufacturing PMI,2023/11/30,1.08921,2023/12/03,1.08882,,18:00,1.089205980300903,,19:00,1.0875475406646729
2023-12-01,18:30,USD,ISM Manufacturing Prices ,49.9,46.2,45.1,USD-ISM Manufacturing Prices,2023/11/30,1.08921,2023/12/03,1.08882,,18:00,1.089205980300903,,19:00,1.0875475406646729
2023-12-01,19:30,USD,Fed Chair Powell Speaks,,,,USD-Fed Chair Powell Speaks,2023/11/30,1.08921,2023/12/03,1.08882,,19:00,1.0875475406646729,,20:00,1.0882576704025269
2023-12-01,22:30,USD,Fed Chair Powell Speaks,,,,USD-Fed Chair Powell Speaks,2023/11/30,1.08921,2023/12/03,1.08882,,22:00,1.0884946584701538,,23:00,
2023-12-05,18:15,USD,S&P Global Services PMI ,50.8,50.8,50.6,USD-S&P Global Services PMI,2023/12/04,1.08378,2023/12/06,1.07667,1.07937,18:00,1.0787487030029297,,19:00,1.0787487030029297
2023-12-05,18:30,USD,ISM Non-Manufacturing PMI ,52.7,52.0,51.8,USD-ISM Non-Manufacturing PMI,2023/12/04,1.08378,2023/12/06,1.07667,1.07937,18:00,1.0787487030029297,,19:00,1.0787487030029297
2023-12-05,18:30,USD,ISM Non-Manufacturing Prices ,58.3,58.0,58.6,USD-ISM Non-Manufacturing Prices,2023/12/04,1.08378,2023/12/06,1.07667,1.07937,18:00,1.0787487030029297,,19:00,1.0787487030029297
2023-12-05,18:30,USD,JOLTs Job Openings ,8733000.0,9300000.0,9350000.0,USD-JOLTs Job Openings,2023/12/04,1.08378,2023/12/06,1.07667,1.07937,18:00,1.0787487030029297,,19:00,1.0787487030029297
2023-12-06,16:45,USD,ADP Nonfarm Employment Change ,103000.0,130000.0,106000.0,USD-ADP Nonfarm Employment Change,2023/12/05,1.07937,2023/12/07,1.07921,1.07667,16:00,1.079097867012024,,17:00,1.078515887260437
2023-12-06,19:00,USD,Crude Oil Inventories,-4632000.0,-1354000.0,1609000.0,USD-Crude Oil Inventories,2023/12/05,1.07937,2023/12/07,1.07921,1.07667,18:00,1.0781670808792114,1.0771219730377195,20:00,1.0765421390533447
2023-12-07,17:00,USD,Initial Jobless Claims,220000.0,222000.0,219000.0,USD-Initial Jobless Claims,2023/12/06,1.07667,2023/12/10,1.07658,1.07921,16:00,1.0796804428100586,1.0816657543182373,18:00,1.0808473825454712
2023-12-08,10:30,EUR,German CPI (MoM) ,-0.004,-0.004,0.0,EUR-German CPI (MoM),2023/12/07,1.07921,2023/12/10,1.07658,,10:00,1.0787487030029297,,11:00,1.0786322355270386
2023-12-08,17:00,USD,Average Hourly Earnings (MoM) ,0.004,0.003,0.002,USD-Average Hourly Earnings (MoM),2023/12/07,1.07921,2023/12/10,1.07658,,16:00,1.074806571006775,1.0758472681045532,18:00,1.0759629011154177
2023-12-08,17:00,USD,Nonfarm Payrolls ,199000.0,180000.0,150000.0,USD-Nonfarm Payrolls,2023/12/07,1.07921,2023/12/10,1.07658,,16:00,1.074806571006775,1.0758472681045532,18:00,1.0759629011154177
2023-12-08,17:00,USD,Unemployment Rate ,0.037,0.039,0.039,USD-Unemployment Rate,2023/12/07,1.07921,2023/12/10,1.07658,,16:00,1.074806571006775,1.0758472681045532,18:00,1.0759629011154177
2023-12-11,21:30,USD,10-Year Note Auction,0.043,,0.0452,USD-10-Year Note Auction,2023/12/10,1.07658,2023/12/12,1.07987,1.07666,21:00,1.076774001121521,,22:00,1.076774001121521
2023-12-12,17:00,USD,Core CPI (MoM) ,0.003,0.003,0.002,USD-Core CPI (MoM),2023/12/11,1.07666,2023/12/13,1.08861,1.07987,16:00,1.079097867012024,1.079097867012024,18:00,1.079563856124878
2023-12-12,17:00,USD,CPI (YoY) ,0.031,0.031,0.032,USD-CPI (YoY),2023/12/11,1.07666,2023/12/13,1.08861,1.07987,16:00,1.079097867012024,1.079097867012024,18:00,1.079563856124878
2023-12-12,17:00,USD,CPI (MoM) ,0.001,0.0,0.001,USD-CPI (MoM),2023/12/11,1.07666,2023/12/13,1.08861,1.07987,16:00,1.079097867012024,1.079097867012024,18:00,1.079563856124878
2023-12-12,21:30,USD,30-Year Bond Auction,0.0434,,0.0477,USD-30-Year Bond Auction,2023/12/11,1.07666,2023/12/13,1.08861,1.07987,21:00,1.0796804428100586,,22:00,1.07991361618042
2023-12-13,17:00,USD,PPI (MoM) ,0.0,0.001,-0.004,USD-PPI (MoM),2023/12/12,1.07987,2023/12/14,1.09936,1.08861,16:00,1.0794472694396973,1.0787487030029297,18:00,1.0789813995361328
2023-12-13,19:00,USD,Crude Oil Inventories,-4259000.0,-650000.0,-4632000.0,USD-Crude Oil Inventories,2023/12/12,1.07987,2023/12/14,1.09936,1.08861,18:00,1.0789813995361328,1.0890873670578003,20:00,1.0884946584701538
2023-12-13,22:30,USD,FOMC Economic Projections,,,,USD-FOMC Economic Projections,2023/12/12,1.07987,2023/12/14,1.09936,1.08861,22:00,1.0877841711044312,,23:00,1.0886130332946775
2023-12-13,22:30,USD,FOMC Statement,,,,USD-FOMC Statement,2023/12/12,1.07987,2023/12/14,1.09936,1.08861,22:00,1.0877841711044312,,23:00,1.0886130332946775
2023-12-13,22:30,USD,Fed Interest Rate Decision,0.055,0.055,0.055,USD-Fed Interest Rate Decision,2023/12/12,1.07987,2023/12/14,1.09936,1.08861,22:00,1.0877841711044312,,23:00,1.0886130332946775
2023-12-13,23:00,USD,FOMC Press Conference,,,,USD-FOMC Press Conference,2023/12/12,1.07987,2023/12/14,1.09936,1.08861,22:00,1.0877841711044312,1.0886130332946775,00:00,1.0796804428100586
